Company Name,Industry,Symbol,Series,ISIN Code,IndexName,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,nifty500LargeMidSmallEqualCapWeighted,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,nifty500,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,nifty500Multicap502525,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,niftylargemidcap250,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,niftymidcap150,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,niftymidsmallcap400,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,niftytotalmarket,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,nifty500LargeMidSmallEqualCapWeighted,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,nifty500,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,nifty500Multicap502525,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,niftylargemidcap250,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,niftymidcap150,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,niftymidsmallcap400,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,niftytotalmarket,
Aadhar Housing Finance Ltd.,Financial Services,AADHARHFC,EQ,INE883F01010,nifty500,
Aadhar Housing Finance Ltd.,Financial Services,AADHARHFC,EQ,INE883F01010,nifty500Multicap502525,
Aadhar Housing Finance Ltd.,Financial Services,AADHARHFC,EQ,INE883F01010,niftymidsmallcap400,
Aadhar Housing Finance Ltd.,Financial Services,AADHARHFC,EQ,INE883F01010,niftysmallcap100,
Aadhar Housing Finance Ltd.,Financial Services,AADHARHFC,EQ,INE883F01010,niftysmallcap250,
Aadhar Housing Finance Ltd.,Financial Services,AADHARHFC,EQ,INE883F01010,niftytotalmarket,
Aarti Drugs Ltd.,Healthcare,AARTIDRUGS,EQ,INE767A01016,niftymicrocap250,
Aarti Drugs Ltd.,Healthcare,AARTIDRUGS,EQ,INE767A01016,niftytotalmarket,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,nifty500LargeMidSmallEqualCapWeighted,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,nifty500,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,nifty500Multicap502525,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,niftymidsmallcap400,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,niftysmallcap100,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,niftysmallcap250,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,niftysmallcap50,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,niftytotalmarket,
Aarti Pharmalabs Ltd.,Healthcare,AARTIPHARM,EQ,INE0LRU01027,niftymicrocap250,
Aarti Pharmalabs Ltd.,Healthcare,AARTIPHARM,EQ,INE0LRU01027,niftytotalmarket,
Aavas Financiers Ltd.,Financial Services,AAVAS,EQ,INE216P01012,nifty500LargeMidSmallEqualCapWeighted,
Aavas Financiers Ltd.,Financial Services,AAVAS,EQ,INE216P01012,nifty500,
Aavas Financiers Ltd.,Financial Services,AAVAS,EQ,INE216P01012,nifty500Multicap502525,
Aavas Financiers Ltd.,Financial Services,AAVAS,EQ,INE216P01012,niftymidsmallcap400,
Aavas Financiers Ltd.,Financial Services,AAVAS,EQ,INE216P01012,niftysmallcap250,
Aavas Financiers Ltd.,Financial Services,AAVAS,EQ,INE216P01012,niftytotalmarket,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,nifty100,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,nifty200,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,nifty500LargeMidSmallEqualCapWeighted,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,nifty500,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,nifty500Multicap502525,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,niftylargemidcap250,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,niftynext50,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,niftytotalmarket,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,nifty500LargeMidSmallEqualCapWeighted,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,nifty500,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,nifty500Multicap502525,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,niftylargemidcap250,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,niftymidcap150,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,niftymidsmallcap400,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,niftytotalmarket,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,nifty200,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,nifty500LargeMidSmallEqualCapWeighted,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,nifty500,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,nifty500Multicap502525,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,niftylargemidcap250,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,niftymidcap100,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,niftymidcap150,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,niftymidsmallcap400,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,niftytotalmarket,
ACME Solar Holdings Ltd.,Power,ACMESOLAR,EQ,INE622W01025,nifty500,
ACME Solar Holdings Ltd.,Power,ACMESOLAR,EQ,INE622W01025,nifty500Multicap502525,
ACME Solar Holdings Ltd.,Power,ACMESOLAR,EQ,INE622W01025,niftymidsmallcap400,
ACME Solar Holdings Ltd.,Power,ACMESOLAR,EQ,INE622W01025,niftysmallcap250,
ACME Solar Holdings Ltd.,Power,ACMESOLAR,EQ,INE622W01025,niftytotalmarket,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,nifty500LargeMidSmallEqualCapWeighted,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,nifty500,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,nifty500Multicap502525,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,niftymidsmallcap400,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,niftysmallcap100,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,niftysmallcap250,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,niftytotalmarket,
Acutaas Chemicals Ltd.,Healthcare,ACUTAAS,EQ,INE00FF01025,niftymicrocap250,
Acutaas Chemicals Ltd.,Healthcare,ACUTAAS,EQ,INE00FF01025,niftytotalmarket,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,nifty100,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,nifty200,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,nifty500LargeMidSmallEqualCapWeighted,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,nifty500,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,nifty500Multicap502525,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,niftylargemidcap250,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,niftynext50,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,niftytotalmarket,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,nifty100,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,nifty200,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,nifty500LargeMidSmallEqualCapWeighted,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,nifty500,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,nifty500Multicap502525,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,nifty50,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,niftylargemidcap250,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,niftytotalmarket,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,nifty100,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,nifty200,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,nifty500LargeMidSmallEqualCapWeighted,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,nifty500,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,nifty500Multicap502525,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,niftylargemidcap250,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,niftynext50,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,niftytotalmarket,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,nifty100,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,nifty200,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,nifty500LargeMidSmallEqualCapWeighted,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,nifty500,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,nifty500Multicap502525,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,nifty50,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,niftylargemidcap250,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,niftytotalmarket,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,nifty100,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,nifty200,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,nifty500LargeMidSmallEqualCapWeighted,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,nifty500,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,nifty500Multicap502525,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,niftylargemidcap250,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,niftynext50,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,niftytotalmarket,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,nifty200,
Adani Total Gas Ltd.,"Oil, Gas & Consumable Fuels",ATGL,EQ,INE399L01023,nifty500LargeMidSmallEqualCapWeighted,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,nifty500,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,nifty500Multicap502525,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,niftylargemidcap250,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,niftymidcap100,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,niftymidcap150,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,niftymidsmallcap400,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,niftytotalmarket,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,nifty200,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,nifty500LargeMidSmallEqualCapWeighted,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,nifty500,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,nifty500Multicap502525,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,niftylargemidcap250,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,niftymidcap100,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,niftymidcap150,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,niftymidsmallcap400,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,niftytotalmarket,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,nifty200,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,nifty500LargeMidSmallEqualCapWeighted,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,nifty500,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,nifty500Multicap502525,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,niftylargemidcap250,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,niftymidcap100,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,niftymidcap150,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,niftymidsmallcap400,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,niftytotalmarket,
Aditya Birla Real Estate Ltd.,Forest Materials,ABREL,EQ,INE055A01016,nifty500,
Aditya Birla Real Estate Ltd.,Forest Materials,ABREL,EQ,INE055A01016,nifty500Multicap502525,
Aditya Birla Real Estate Ltd.,Forest Materials,ABREL,EQ,INE055A01016,niftymidsmallcap400,
Aditya Birla Real Estate Ltd.,Forest Materials,ABREL,EQ,INE055A01016,niftysmallcap100,
Aditya Birla Real Estate Ltd.,Forest Materials,ABREL,EQ,INE055A01016,niftysmallcap250,
Aditya Birla Real Estate Ltd.,Forest Materials,ABREL,EQ,INE055A01016,niftysmallcap50,
Aditya Birla Real Estate Ltd.,Forest Materials,ABREL,EQ,INE055A01016,niftytotalmarket,
Aditya Birla Sun Life AMC Ltd.,Financial Services,ABSLAMC,EQ,INE404A01024,nifty500,
Aditya Birla Sun Life AMC Ltd.,Financial Services,ABSLAMC,EQ,INE404A01024,nifty500Multicap502525,
Aditya Birla Sun Life AMC Ltd.,Financial Services,ABSLAMC,EQ,INE404A01024,niftymidsmallcap400,
Aditya Birla Sun Life AMC Ltd.,Financial Services,ABSLAMC,EQ,INE404A01024,niftysmallcap250,
Aditya Birla Sun Life AMC Ltd.,Financial Services,ABSLAMC,EQ,INE404A01024,niftytotalmarket,
Aditya Vision Ltd.,Consumer Services,AVL,EQ,INE679V01027,niftymicrocap250,
Aditya Vision Ltd.,Consumer Services,AVL,EQ,INE679V01027,niftytotalmarket,
Advanced Enzyme Tech Ltd.,Healthcare,ADVENZYMES,EQ,INE837H01020,niftymicrocap250,
Advanced Enzyme Tech Ltd.,Healthcare,ADVENZYMES,EQ,INE837H01020,niftytotalmarket,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,nifty500,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,nifty500Multicap502525,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,niftymidsmallcap400,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,niftysmallcap100,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,niftysmallcap250,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,niftysmallcap50,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,niftytotalmarket,
Aether Industries Ltd.,Chemicals,AETHER,EQ,INE0BWX01014,nifty500LargeMidSmallEqualCapWeighted,
Aether Industries Ltd.,Chemicals,AETHER,EQ,INE0BWX01014,niftymicrocap250,
Aether Industries Ltd.,Chemicals,AETHER,EQ,INE0BWX01014,niftytotalmarket,
Afcons Infrastructure Ltd.,Construction,AFCONS,EQ,INE101I01011,nifty500,
Afcons Infrastructure Ltd.,Construction,AFCONS,EQ,INE101I01011,nifty500Multicap502525,
Afcons Infrastructure Ltd.,Construction,AFCONS,EQ,INE101I01011,niftymidsmallcap400,
Afcons Infrastructure Ltd.,Construction,AFCONS,EQ,INE101I01011,niftysmallcap100,
Afcons Infrastructure Ltd.,Construction,AFCONS,EQ,INE101I01011,niftysmallcap250,
Afcons Infrastructure Ltd.,Construction,AFCONS,EQ,INE101I01011,niftytotalmarket,
Affle (India) Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,nifty500LargeMidSmallEqualCapWeighted,
Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,nifty500,
Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,nifty500Multicap502525,
Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,niftymidsmallcap400,
Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,niftysmallcap100,
Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,niftysmallcap250,
Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,niftysmallcap50,
Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,niftytotalmarket,
AGI Greenpac Ltd.,Capital Goods,AGI,EQ,INE415A01038,niftymicrocap250,
AGI Greenpac Ltd.,Capital Goods,AGI,EQ,INE415A01038,niftytotalmarket,
Ahluwalia Contracts (India) Ltd.,Construction,AHLUCONT,EQ,INE758C01029,niftymicrocap250,
Ahluwalia Contracts (India) Ltd.,Construction,AHLUCONT,EQ,INE758C01029,niftytotalmarket,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,nifty500LargeMidSmallEqualCapWeighted,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,nifty500,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,nifty500Multicap502525,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,niftylargemidcap250,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,niftymidcap150,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,niftymidsmallcap400,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,niftytotalmarket,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,nifty500LargeMidSmallEqualCapWeighted,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,nifty500,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,nifty500Multicap502525,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,niftylargemidcap250,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,niftymidcap150,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,niftymidsmallcap400,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,niftytotalmarket,
Akums Drugs and Pharmaceuticals Ltd.,Healthcare,AKUMS,EQ,INE09XN01023,nifty500,
Akums Drugs and Pharmaceuticals Ltd.,Healthcare,AKUMS,EQ,INE09XN01023,nifty500Multicap502525,
Akums Drugs and Pharmaceuticals Ltd.,Healthcare,AKUMS,EQ,INE09XN01023,niftymidsmallcap400,
Akums Drugs and Pharmaceuticals Ltd.,Healthcare,AKUMS,EQ,INE09XN01023,niftysmallcap250,
Akums Drugs and Pharmaceuticals Ltd.,Healthcare,AKUMS,EQ,INE09XN01023,niftytotalmarket,
Akzo Nobel India Ltd.,Consumer Durables,AKZOINDIA,EQ,INE133A01011,niftymicrocap250,
Akzo Nobel India Ltd.,Consumer Durables,AKZOINDIA,EQ,INE133A01011,niftytotalmarket,
Alembic Pharmaceuticals Ltd.,Healthcare,APLLTD,EQ,INE901L01018,nifty500LargeMidSmallEqualCapWeighted,
Alembic Pharmaceuticals Ltd.,Healthcare,APLLTD,EQ,INE901L01018,nifty500,
Alembic Pharmaceuticals Ltd.,Healthcare,APLLTD,EQ,INE901L01018,nifty500Multicap502525,
Alembic Pharmaceuticals Ltd.,Healthcare,APLLTD,EQ,INE901L01018,niftymidsmallcap400,
Alembic Pharmaceuticals Ltd.,Healthcare,APLLTD,EQ,INE901L01018,niftysmallcap250,
Alembic Pharmaceuticals Ltd.,Healthcare,APLLTD,EQ,INE901L01018,niftytotalmarket,
Alivus Life Sciences Ltd.,Healthcare,ALIVUS,EQ,INE03Q201024,nifty500,
Alivus Life Sciences Ltd.,Healthcare,ALIVUS,EQ,INE03Q201024,nifty500Multicap502525,
Alivus Life Sciences Ltd.,Healthcare,ALIVUS,EQ,INE03Q201024,niftymidsmallcap400,
Alivus Life Sciences Ltd.,Healthcare,ALIVUS,EQ,INE03Q201024,niftysmallcap250,
Alivus Life Sciences Ltd.,Healthcare,ALIVUS,EQ,INE03Q201024,niftytotalmarket,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,nifty200,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,nifty500LargeMidSmallEqualCapWeighted,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,nifty500,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,nifty500Multicap502525,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,niftylargemidcap250,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,niftymidcap100,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,niftymidcap150,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,niftymidcap50,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,niftymidsmallcap400,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,niftytotalmarket,
Alkyl Amines Chemicals Ltd.,Chemicals,ALKYLAMINE,EQ,INE150B01039,nifty500LargeMidSmallEqualCapWeighted,
Alkyl Amines Chemicals Ltd.,Chemicals,ALKYLAMINE,EQ,INE150B01039,nifty500,
Alkyl Amines Chemicals Ltd.,Chemicals,ALKYLAMINE,EQ,INE150B01039,nifty500Multicap502525,
Alkyl Amines Chemicals Ltd.,Chemicals,ALKYLAMINE,EQ,INE150B01039,niftymidsmallcap400,
Alkyl Amines Chemicals Ltd.,Chemicals,ALKYLAMINE,EQ,INE150B01039,niftysmallcap250,
Alkyl Amines Chemicals Ltd.,Chemicals,ALKYLAMINE,EQ,INE150B01039,niftytotalmarket,
Allcargo Logistics Ltd.,Services,ALLCARGO,EQ,INE418H01029,nifty500LargeMidSmallEqualCapWeighted,
Allcargo Logistics Ltd.,Services,ALLCARGO,EQ,INE418H01029,niftymicrocap250,
Allcargo Logistics Ltd.,Services,ALLCARGO,EQ,INE418H01029,niftytotalmarket,
Allied Blenders and Distillers Ltd.,Fast Moving Consumer Goods,ABDL,EQ,INE552Z01027,niftymicrocap250,
Allied Blenders and Distillers Ltd.,Fast Moving Consumer Goods,ABDL,EQ,INE552Z01027,niftytotalmarket,
Alok Industries Ltd.,Textiles,ALOKINDS,EQ,INE270A01029,nifty500LargeMidSmallEqualCapWeighted,
Alok Industries Ltd.,Textiles,ALOKINDS,EQ,INE270A01029,nifty500,
Alok Industries Ltd.,Textiles,ALOKINDS,EQ,INE270A01029,nifty500Multicap502525,
Alok Industries Ltd.,Textiles,ALOKINDS,EQ,INE270A01029,niftymidsmallcap400,
Alok Industries Ltd.,Textiles,ALOKINDS,EQ,INE270A01029,niftysmallcap250,
Alok Industries Ltd.,Textiles,ALOKINDS,EQ,INE270A01029,niftytotalmarket,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,nifty500LargeMidSmallEqualCapWeighted,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,nifty500,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,nifty500Multicap502525,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,niftymidsmallcap400,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,niftysmallcap100,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,niftysmallcap250,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,niftysmallcap50,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,niftytotalmarket,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,nifty500LargeMidSmallEqualCapWeighted,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,nifty500,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,nifty500Multicap502525,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,niftymidsmallcap400,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,niftysmallcap100,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,niftysmallcap250,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,niftysmallcap50,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,niftytotalmarket,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,nifty100,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,nifty200,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,nifty500LargeMidSmallEqualCapWeighted,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,nifty500,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,nifty500Multicap502525,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,niftylargemidcap250,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,niftynext50,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,niftytotalmarket,
Anand Rathi Wealth Ltd.,Financial Services,ANANDRATHI,EQ,INE463V01026,nifty500LargeMidSmallEqualCapWeighted,
Anand Rathi Wealth Ltd.,Financial Services,ANANDRATHI,EQ,INE463V01026,nifty500,
Anand Rathi Wealth Ltd.,Financial Services,ANANDRATHI,EQ,INE463V01026,nifty500Multicap502525,
Anand Rathi Wealth Ltd.,Financial Services,ANANDRATHI,EQ,INE463V01026,niftymidsmallcap400,
