Scrip Code,COMPANY,ISIN No.,Close Price
543980,Jupiter Life Line Hospitals Li,INE682M01012,1456.1
533272,JUPITER WAGONS LIMITED,INE209L01016,386.8
535648,JUST DIAL LTD.,INE599M01018,914.15
532926,JYOTHY LABS LIMITED,INE668F01031,340
544081,Jyoti CNC Automation Limited,INE980O01024,1124.4
514448,JYOTI RESINS & ADHESIVES LTD.,INE577D01013,1361.75
514360,K&R RAIL ENGINEERING LIMITED,INE078T01026,64.42
539686,K.P. Energy Limited,INE127T01021,504.9
532889,K.P.R.MILL LIMITED,INE930H01031,1140.75
524109,KABRA EXTRUSIONTECHNIK LTD.,INE900B01029,291.7
500233,KAJARIA CERAMICS LTD.,INE217B01036,1086.05
522287,KALPATARU PROJECTS INTERNATION,INE220B01022,1225.4
533302,KALYANI INVESTMENT COMPANY LTD,INE029L01018,5179.4
500235,KALYANI STEELS LTD.,INE907A01026,933.65
532468,KAMA HOLDINGS LIMITED,INE411F01010,2903.1
532741,Kamdhenu Limited,INE390H01020,31.38
543747,Kamdhenu Ventures Limited,INE0BTI01037,10.37
532652,KARNATAKA BANK LTD.,INE614B01018,207.7
532899,KAVERI SEED COMPANY LTD.,INE455I01029,1175.7
543664,KAYNES TECHNOLOGY INDIA LIMITE,INE918Z01012,5863.3
532054,KDDL LTD.,INE291D01011,2653.6
532714,KEC INTERNATIONAL LTD.,INE389H01022,906.25
517569,KEI INDUSTRIES LTD.,INE878B01027,3784.9
505890,KENNAMETAL INDIA LTD.,INE717A01029,2357.3
532732,KEWAL KIRAN CLOTHING LTD.,INE401H01017,501.35
543669,Keystone Realtors Limited,INE263M01029,595.35
543720,KFin Technologies Limited,INE138Y01010,1345.55
522101,KILBURN ENGINEERING LTD.,INE338F01015,449.95
524019,Kingfa Science & Technology (I,INE473D01015,3341.15
540680,KIOCL Limited,INE880L01014,299.85
532967,KIRI INDUSTRIES LTD.,INE415I01015,582.45
500241,KIRLOSKAR BROTHERS LTD.,INE732A01036,2329.5
500245,KIRLOSKAR FERROUS INDUSTRIES L,INE884B01025,576.6
500243,KIRLOSKAR INDUSTRIES LTD,INE250A01039,4199.75
533293,KIRLOSKAR OIL ENGINES LTD.,INE146L01010,861.85
505283,KIRLOSKAR PNEUMATIC CO.LTD.,INE811A01020,1427.85
521248,KITEX GARMENTS LTD.,INE602G01020,280.4
524520,KMC SPECIALITY HOSPITALS (INDI,INE879K01018,66.36
532942,KNR CONSTRUCTIONS LTD.,INE634I01029,223.8
523207,KOKUYO CAMLIN LTD.,INE760A01029,131.5
532924,KOLTE-PATIL DEVELOPERS LTD.,INE094I01018,458.2
524280,KOPRAN LTD.,INE082A01010,185.75
523323,KOVAI MEDICAL CENTER & HOSPITA,INE177F01017,5808.9
530813,KRBL LTD.,INE001B01026,367.4
543308,Krishna Institute of Medical S,INE967H01025,663.8
544263,KRN HEAT EXCHANGER AND REFRIGE,INE0Q3J01015,820.2
543328,Krsnaa Diagnostics Limited,INE08LI01020,696.9
544149,KRYSTAL INTEGRATED SERVICES LI,INE0QN801017,609.15
543599,Ksolves India Limited,INE0D6I01023,344.6
532937,KUANTUM PAPERS LTD.,INE529I01021,113.55
500250,L.G.BALAKRISHNAN & BROS.LTD.,INE337A01034,1263.25
526947,LA OPALA RG LTD.,INE059D01020,257.3
543714,LANDMARK CARS LIMITED,INE559R01029,530.2
543398,Latent View Analytics Limited,INE0I7C01011,410.8
543277,Laxmi Organic Industries Limit,INE576O01020,199.3
544192,Le Travenues Technology Limite,INE0HV901016,178.7
541233,Lemon Tree Hotels Limited,INE970X01018,138.7
543240,Likhitha Infrastructure Limite,INE060901027,289.3
531633,LINCOLN PHARMACEUTICALS LTD.,INE405C01035,564.7
539992,LLOYDS ENGINEERING WORKS LIMIT,INE093R01011,68.53
512455,LLOYDS METALS AND ENERGY LTD.,INE281B01032,1547.95
500252,LMW Limited,INE269B01029,16442.3
532783,LT FOODS LTD.,INE818H01020,484.6
532796,LUMAX AUTO TECHNOLOGIES LTD.,INE872H01027,1143.55
517206,LUMAX INDUSTRIES LTD.,INE162B01018,3476.85
522241,M.M.FORGINGS LTD.,INE227C01017,375.2
538891,MAGELLANIC CLOUD LIMITED,INE613C01026,75.51
539957,Mahanagar Gas Limited,INE002S01010,1511.4
500108,MAHANAGAR TELEPHONE NIGAM LTD.,INE153A01019,51.94
500266,MAHARASHTRA SCOOTERS LTD.,INE288A01013,14126.45
500265,MAHARASHTRA SEAMLESS LTD.,INE271B01025,761.5
533088,MAHINDRA HOLIDAYS & RESORTS IN,INE998I01010,339.8
532313,MAHINDRA LIFESPACE DEVELOPERS,INE813A01018,352.75
540768,Mahindra Logistics Limited,INE766P01016,337.65
513269,MAN INDUSTRIES (INDIA) LTD.,INE993A01026,406.25
533169,MAN INFRACONSTRUCTION LTD.,INE949H01023,184.3
500268,MANALI PETROCHEMICAL LTD.,INE201A01024,67.68
531213,Manappuram Finance Ltd,INE522D01027,276.85
502157,MANGALAM CEMENT LTD.,INE347A01017,749.3
530011,MANGALORE CHEMICALS & FERTILIZ,INE558B01017,269.75
500109,MANGALORE REFINERY & PETROCHEM,INE103A01014,143.6
543995,MANOJ VAIBHAV GEMS 'N' JEWELLE,INE0KNT01012,233.75
541974,Manorama Industries Limited,INE00VM01036,1449.45
503101,MARATHON NEXTGEN REALTY LTD.,INE182D01020,642.3
524404,MARKSANS PHARMA LTD.,INE750C01026,252.3
540749,MAS Financial Services Limited,INE348L01012,312.15
523704,MASTEK LTD.,INE759A01021,2426.4
511768,MASTER TRUST LTD.,INE677D01037,146.35
540704,Matrimony.com Limited,INE866R01028,534.8
544008,Max Estates Limited,INE03EI01018,487.85
522249,MAYUR UNIQUOTERS LTD.,INE040D01038,552.05
544088,Medi Assist Healthcare Service,INE456Z01021,500.05
543427,Medplus Health Services Limite,INE804L01022,911.6
543331,Meghmani Organics Limited,INE0CT101020,97.53
531357,MERCURY EV-TECH LIMITED,INE763M01028,59.99
543426,Metro Brands Limited,INE317I01021,1136.1
542650,Metropolis Healthcare Limited,INE112L01020,1688.25
538962,Minda Corporation Limited,INE842C01021,512.95
541195,Mishra Dhatu Nigam Limited,INE099Z01011,432.4
513377,MMTC LTD.,INE123F01029,70.58
533286,MOIL LTD.,INE490G01020,384.95
533080,MOLD-TEK PACKAGING LIMITED,INE893J01029,682.15
511551,Monarch Networth Capital Limit,INE903D01011,341.6
538836,Monte Carlo Fashions Limited,INE950M01013,605.4
500288,MOREPEN LABORATORIES LTD.,INE083A01026,62.78
543498,Motherson Sumi Wiring India Li,INE0FS801015,60.11
532892,MOTILAL OSWAL FINANCIAL SERVIC,INE338I01027,855.4
544053,Motisons Jewellers Limited,INE0FRK01020,20.18
532440,MPS LTD.,INE943D01017,2656.95
543253,Mrs. Bectors Food Specialities,INE495P01012,1363.15
542597,MSTC Limited,INE255X01014,552.7
543270,MTAR Technologies Limited,INE864I01014,1590.6
542774,MUFIN GREEN FINANCE LIMITED,INE08KJ01020,73.46
500460,MUKAND LTD.,INE304A01026,140.5
544135,Mukka Proteins Limited,INE0CG401037,30.03
534091,MULTI COMMODITY EXCHANGE OF IN,INE745G01035,8859.15
544055,Muthoot Microfin Limited,INE046W01019,140.35
524709,NACL Industries Limited,INE295D01020,207.8
500296,NAHAR SPINNING MILLS LTD.,INE290A01027,274.35
532256,NALWA SONS INVESTMENTS LTD.,INE023A01030,6952.15
539551,Narayana Hrudayalaya Limited,INE410P01011,2270.15
524816,NATCO PHARMA LTD.,INE987B01026,883.75
532234,NATIONAL ALUMINIUM CO.LTD.,INE139A01034,190.9
523630,NATIONAL FERTILIZERS LTD.,INE870D01012,100.9
513023,NAVA LIMITED,INE725A01030,603.55
532504,NAVIN FLUORINE INTERNATIONAL L,INE048G01026,4820.6
539332,Navkar Corporation Limited,INE278M01019,111.2
508989,NAVNEET EDUCATION LIMITED,INE060A01024,143.25
543280,Nazara Technologies Limited,INE418L01021,1310
534309,NBCC (India) Limited,INE095N01031,123.2
500294,NCC LIMITED,INE868B01028,229.75
532864,NELCAST LTD.,INE189I01024,144.5
504112,NELCO LTD.,INE045B01015,1017.95
542665,Neogen Chemicals Limited,INE136S01016,1620.65
505355,NESCO LTD.,INE317F01035,1117.65
543945,NETWEB TECHNOLOGIES INDIA LIMI,INE0NT901020,1808.75
532798,NETWORK18 MEDIA & INVESTMENTS,INE870H01013,58.89
524558,NEULAND LABORATORIES LTD.,INE794A01010,12118.8
532529,NEW DELHI TELEVISION LTD.,INE155G01029,162.5
540900,Newgen Software Technologies L,INE619B01017,1153
524774,NGL FINE-CHEM LTD.,INE887E01022,1042.75
535136,NIBE LIMITED,INE149O01018,1682.45
543952,NIIT Learning Systems Limited,INE342G01023,343.35
500304,NIIT LTD.,INE161A01038,131.3
523385,NILKAMAL LTD.,INE310A01015,1779.95
500307,NIRLON LTD.,INE910A01012,504.9
532698,NITIN SPINNERS LTD.,INE229H01012,386.6
544286,NIVA BUPA HEALTH INSURANCE COM,INE995S01015,81.79
513683,NLC India Limited,INE589A01014,228.5
543768,NMDC Steel Limited,INE0NNS01018,41.22
500730,NOCIL LTD.,INE163A01018,194.8
544260,Northern Arc Capital Ltd.,INE850M01015,240.05
500672,NOVARTIS INDIA LTD.,INE234A01025,1002.9
530367,NRB BEARINGS LTD.,INE349A01021,292.2
531209,NUCLEUS SOFTWARE EXPORTS LTD.,INE096B01018,1177
543988,Nuvama Wealth Management Limit,INE531F01015,8298
543334,Nuvoco Vistas Corporation Limi,INE118D01016,356.55
532439,OLECTRA GREENTECH LIMITED,INE260D01016,1163.05
531092,OM INFRA LIMITED,INE239D01028,130.85
544305,One Mobikwik Systems Limited,INE0HLU01028,254.3
517536,ONWARD TECHNOLOGIES LTD.,INE229A01017,358.85
530135,OPTIEMUS INFRACOM LTD,INE350C01017,640.95
524372,Orchid Pharma Limited,INE191A01027,707.55
535754,ORIENT CEMENT LTD,INE876N01018,242.4
541301,Orient Electric Limited,INE142Z01019,223.85
533263,ORIENT GREEN POWER COMPANY LTD,INE999K01014,14.16
502420,ORIENT PAPER & INDUSTRIES LTD.,INE592A01026,28.81
544235,Orient Technologies Limited,INE0PPK01015,346.45
500078,ORIENTAL AROMATICS LIMITED,INE959C01023,379.4
500314,ORIENTAL HOTELS LTD.,INE750A01020,149.2
531859,ORIENTAL RAIL INFRASTRUCTURE L,INE457G01029,165.5
544256,P N GADGIL JEWELLERS LIMITED,INE953R01016,598.35
532900,PAISALO DIGITAL LIMITED,INE420C01059,31.78
516030,PAKKA LIMITED,INE551D01018,208.4
524820,PANAMA PETROCHEM LTD.,INE305C01029,357.75
543530,Paradeep Phosphates Limited,INE088F01024,157.85
539889,Parag Milk Foods Limited,INE883N01014,223
530555,PARAMOUNT COMMUNICATIONS LTD.,INE074B01023,56.15
543367,Paras Defence and Space Techno,INE045601015,1629.8
531120,PATEL ENGINEERING LTD.,INE244B01030,41
532742,PAUSHAK LTD.,INE111F01016,4430.95
534809,PC JEWELLER LTD.,INE785M01021,12.38
506590,PCBL Chemical Limited,INE602A01031,416.9
538730,PDS LIMITED,INE111Q01021,401.6
532808,PEARL GLOBAL INDUSTRIES LIMITE,INE940H01022,1477.9
503031,PENINSULA LAND LTD.,INE138A01028,29.94
513228,PENNAR INDUSTRIES LTD.,INE932A01024,231.05
504132,PERMANENT MAGNETS LTD.,INE418E01018,942.2
500680,PFIZER LTD.,INE182A01018,5695.4
533581,PG ELECTROPLAST LTD.,INE457L01029,760.95
539883,Pilani Investment And Industri,INE417C01014,5587.55
543635,PIRAMAL PHARMA LIMITED,INE0DK501011,202.9
513519,PITTI ENGINEERING LIMITED,INE450D01021,978.8
500333,PIX TRANSMISSIONS LTD.,INE751B01018,1594.7
544134,Platinum Industries Limited,INE0PT501018,275.75
532366,PNB GILTS LTD.,INE859A01011,98.69
540173,PNB Housing Finance Limited,INE572E01012,1106.4
539150,PNC Infratech Limited,INE195J01029,303.1
532486,POKARNA LTD.,INE637C01025,1007.25
531768,POLY MEDICURE LTD.,INE205C01021,2150.45
524051,POLYPLEX CORPORATION LTD.,INE633B01018,1217.65
524000,POONAWALLA FINCORP LIMITED,INE511C01022,455.6
544144,Popular Vehicles and Services,INE772T01024,130.05
539302,Power Mech Projects Limited,INE211R01019,3239.2
522205,PRAJ INDUSTRIES LTD.,INE074A01025,500
506022,PRAKASH INDUSTRIES LTD.,INE603A01013,162.9
540724,Prataap Snacks Limited,INE393P01035,1032.95
531637,PRAVEG LIMITED,INE722B01019,506.7
539636,Precision Camshafts Limited,INE484I01029,204.5
523539,PRECISION WIRES INDIA LTD.,INE372C01037,183.45
540293,Pricol Limited,INE726V01018,449.15
532748,PRIME FOCUS LTD.,INE367G01038,137.15
506852,Primo Chemicals Limited,INE607A01022,25.73
542907,Prince Pipes and Fittings Limi,INE689W01016,358.75
500338,PRISM JOHNSON LIMITED.,INE010A01011,155.4
530117,PRIVI SPECIALITY CHEMICALS LIM,INE959A01019,2260.95
500126,PROCTER & GAMBLE HEALTH LIMITE,INE199A01012,5922.2
543527,Prudent Corporate Advisory Ser,INE00F201020,2694.9
540544,PSP Projects Limited,INE488V01015,756.1
533344,PTC INDIA FINANCIAL SERVICES L,INE560K01014,42.64
532524,PTC INDIA LTD.,INE877F01012,179.3
539006,PTC Industries Ltd.,INE596F01018,15079.55
506618,PUNJAB CHEMICALS AND CROP PROT,INE277B01014,1240
532689,PVR INOX LIMITED,INE191H01014,966.6
539678,Quick Heal Technologies Limite,INE306L01010,352.95
544136,R K Swamy Limited,INE0NQ801033,191.65
543981,R R KABEL LIMITED,INE777K01022,1357.55
532735,R SYSTEMS INTERNATIONAL LTD.,INE411H01032,464.2
520073,RACL Geartech Limited,INE704B01017,896.35
532497,RADICO KHAITAN LTD.,INE944F01028,2591.85
539837,RAGHAV PRODUCTIVITY ENHANCERS,INE912T01018,694.95
543265,RailTel Corporation of India L,INE0DD101019,428.05
500339,RAIN INDUSTRIES LIMITED,INE855B01025,148.4
543524,Rainbow Children's Medicare Li,INE961O01016,1512.95
531500,RAJESH EXPORTS LTD.,INE343B01030,198.2
517522,RAJRATAN GLOBAL WIRE LTD.,INE451D01029,414.05
500355,RALLIS INDIA LTD.,INE613A01020,325.55
522281,RAM RATNA WIRES LTD.,INE207E01023,683.8
539309,Rama Steel Tubes Limited,INE230R01035,12.08
532369,RAMCO INDUSTRIES LTD.,INE614A01028,278.9
532370,RAMCO SYSTEMS LTD.,INE246B01019,413.9
532527,RAMKRISHNA FORGINGS LTD.,INE399G01023,668.75
533262,RAMKY INFRASTRUCTURE LTD.,INE874I01013,540.75
532661,RANE (MADRAS) LTD.,INE050H01012,906.55
505800,RANE HOLDINGS LTD.,INE384A01010,1586.1
544119,Rashi Peripherals Limited,INE0J1F01024,298.05
524230,RASHTRIYA CHEMICALS & FERTILIZ,INE027A01015,157.9
543417,RateGain Travel Technologies L,INE0CLI01024,452.95
520111,RATNAMANI METALS & TUBES LTD.,INE703B01027,2846.8
534597,RATTANINDIA ENTERPRISES LIMITE,INE834M01019,63.23
504341,RAVINDRA ENERGY LIMITED,INE206N01018,133.35
544240,Raymond Lifestyle Limited,INE02ID01020,1222.7
540065,RBL Bank Limited,INE976G01028,239.55
532805,Redington Limited,INE891D01026,320.95
543957,REDTAPE Limited,INE0LXT01019,129.25
532884,REFEX INDUSTRIES LTD.,INE056I01025,454.8
523445,RELIANCE INDUSTRIAL INFRASTRUC,INE046A01015,966.9
500390,RELIANCE INFRASTRUCTURE LTD.,INE036A01016,413.4
532915,RELIGARE ENTERPRISES LTD.,INE621H01010,221.8
532923,RENAISSANCE GLOBAL LIMITED,INE722H01024,121.05
535322,REPCO HOME FINANCE LTD.,INE612J01015,439.9
532687,REPRO INDIA LTD.,INE461B01014,515.85
505509,RESPONSIVE INDUSTRIES LTD.,INE688D01026,229.15
543248,Restaurant Brands Asia Limited,INE07T201019,81.19
534076,RHI MAGNESITA INDIA LIMITED,INE743M01012,484.45
520008,RICO AUTO INDUSTRIES LTD.,INE209B01025,75.98
543977,Rishabh Instruments Limited,INE0N2P01017,281.6
541556,RITES Limited,INE320J01015,280.05
543325,Rolex Rings Limited,INE645S01016,1615.95
543213,ROSSARI BIOTECH LIMITED,INE02A801020,681.85
517500,ROTO PUMPS LTD.,INE535D01037,285.8
543228,Route Mobile Limited,INE450U01017,999.4
532983,RPG LIFE SCIENCES LTD.,INE105J01010,2404.1
542333,RPSG VENTURES LIMITED,INE425Y01011,916.45
533552,RUPA & COMPANY LTD.,INE895B01021,215.35
539450,S H Kelkar and Company Limited,INE500L01026,228.15
543387,S.J.S. Enterprises Limited,INE284S01014,1257.25
540048,S.P. Apparels Limited,INE212I01016,851.45
506642,SADHANA NITROCHEM LTD.,INE888C01040,9.52
523025,SAFARI INDUSTRIES (INDIA) LTD.,INE429E01023,2126.5
502090,SAGAR CEMENTS LTD.,INE229C01021,238.85
544282,Sagility India Limited,INE0W2G01015,41.71
544306,Sai Life Sciences Limited,INE570L01029,764.5
543989,Sai Silks (Kalamandir) Limited,INE438K01021,141.35
515043,SAINT-GOBAIN SEKURIT INDIA LTD,INE068B01017,112
540642,Salasar Techno Engineering Lim,INE170V01027,7.67
543984,Samhi Hotels Limited,INE08U801020,217.05
535789,Sammaan Capital Limited,INE148I01020,140.6
544314,Sanathan Textiles Limited,INE0JPD01013,467.9
541163,Sandhar Technologies Limited,INE278H01035,543.5
504918,SANDUR MANGANESE & IRON ORES L,INE149K01016,482.7
514234,SANGAM (INDIA) LTD.,INE495C01010,489.85
526521,SANGHI INDUSTRIES LTD.,INE999B01013,64.11
530073,SANGHVI MOVERS LTD.,INE989A01032,285.3
544250,Sanofi Consumer Healthcare Ind,INE0UOS01011,5016.2
500674,SANOFI INDIA LTD,INE058A01010,6188.15
543358,Sansera Engineering Limited,INE953O01021,1376.15
544217,SANSTAR LIMITED,INE08NE01025,100.55
543397,Sapphire Foods India Limited,INE806T01020,327.8
504614,SARDA ENERGY & MINERALS LTD.,INE385C01021,450.55
532163,SAREGAMA INDIA LTD.,INE979A01025,501.85
532663,Sasken Technologies Limited,INE231F01020,1433.15
533259,Sastasundar Ventures Limited,INE019J01013,300.65
539201,SATIA INDUSTRIES LIMITED,INE170E01023,89.44
539404,SATIN CREDITCARE NETWORK LIMIT,INE836B01017,157.3
502175,SAURASHTRA CEMENT LTD.,INE626A01014,94.89
524667,SAVITA OIL TECHNOLOGIES LTD.,INE035D01020,422.9
543959,SBFC Finance Limited,INE423Y01016,106.6
534139,SCHNEIDER ELECTRIC INFRASTRUCT,INE839M01018,792.8
526807,SEAMEC LTD.,INE497B01018,839.4
543936,Senco Gold Limited,INE602W01027,349.25
544319,SENORES PHARMACEUTICALS LIMITE,INE0RB801010,567.9
532945,SEPC LIMITED,INE964H01014,13.54
512529,SEQUENT SCIENTIFIC LTD.,INE807F01027,190.1
502450,SESHASAYEE PAPER & BOARDS LTD.,INE630A01024,301.8
539199,SG FINSERVE LIMITED,INE618R01015,419.65
512329,SG MART LIMITED,INE385F01024,369.7
501423,SHAILY ENGINEERING PLASTICS LT,INE151G01028,1697.8
540797,Shalby Limited,INE597J01018,183.05
509874,SHALIMAR PAINTS LTD.,INE849C01026,96.21
540425,Shankara Building Products Lim,INE274V01019,1015.25
522034,SHANTHI GEARS LTD.,INE631A01022,492.4
538666,Sharda Cropchem Limited,INE221J01015,790.1
535602,SHARDA MOTOR INDUSTRIES LTD,INE597I01028,1913.8
540725,Share India Securities Limited,INE932X01026,179.5
540203,Sheela Foam Limited,INE916U01025,736.95
531201,SHILCHAR TECHNOLOGIES LTD.,INE024F01011,5335.35
530549,SHILPA MEDICARE LTD.,INE790G01031,861.2
523598,SHIPPING CORPORATION OF INDIA,INE109A01011,227
544142,Shipping Corporation of India,INE0PB301013,53.93
532323,SHIVA CEMENT LTD.,INE555C01029,34.86
513097,SHIVALIK BIMETAL CONTROLS LTD.,INE386D01027,557.95
539148,Shivalik Rasayan Ltd.,INE788J01021,542.45
532638,SHOPPERS STOP LTD.,INE498B01024,507.3
502180,SHREE DIGVIJAY CEMENT CO.LTD.,INE232A01011,78.7
532670,SHREE RENUKA SUGARS LTD.,INE087H01022,33.07
543419,Shriram Properties Limited,INE217L01019,98.9
543299,Shyam Metalics and Energy Limi,INE810G01011,853.95
543389,Sigachi Industries Limited,INE0D0K01022,55.18
543990,SIGNATUREGLOBAL (INDIA) LIMITE,INE903U01023,1242.2
544117,Signpost India Limited,INE0KGZ01021,194.8
532029,SINDHU TRADE LINKS LIMITED,INE325D01025,26.08
543686,Sirca Paints India Limited,INE792Z01011,381.65
540673,SIS LIMITED,INE285J01028,375.05
503811,SIYARAM SILK MILLS LTD.,INE076B01028,698.95
500472,SKF INDIA LTD.,INE640A01023,4616.45
538562,SKIPPER LTD,INE439E01022,499.15
543263,SMC Global Securities Limited,INE103C01036,151.4
505192,SML ISUZU LIMITED,INE294B01019,2035
532815,SMS PHARMACEUTICALS LTD.,INE812G01025,248.6
538635,SNOWMAN LOGISTICS LTD,INE734N01019,60.83
532784,SOBHA,INE671H01015,1455.1
541540,SOLARA ACTIVE PHARMA SCIENCES,INE624Z01016,617.35
531548,SOMANY CERAMICS LTD.,INE355A01028,569.9
532221,SONATA SOFTWARE LTD.,INE269A01021,412.65
532218,SOUTH INDIAN BANK LTD.,INE683A01023,30.08
542759,Spandana Sphoorty Financial Li,INE572J01011,279
539221,Sportking India Ltd.,INE885H01029,112.65
544202,STANLEY LIFESTYLES LIMITED,INE01A001028,349.95
540575,Star Cement Limited,INE460H01021,214.3
534748,STEEL EXCHANGE INDIA LTD.,INE503B01021,9.95
513262,STEEL STRIPS WHEELS LTD.,INE802C01033,274
513517,STEELCAST LTD.,INE124E01020,1094.9
542760,STERLING AND WILSON RENEWABLE,INE00M201021,318.8
530759,STERLING TOOLS LTD.,INE334A01023,355
532374,STERLITE TECHNOLOGIES LTD.,INE089C01029,107.55
544395,STL Networks Limited,INE1VXE01018,22.52
543260,STOVE KRAFT LIMITED,INE00IN01015,586.4
532531,STRIDES PHARMA SCIENCE LIMITED,INE939A01011,899.65
526951,STYLAM INDUSTRIES LIMITED,INE239C01020,1654.45
506222,Styrenix Performance Materials,INE189B01011,3190.5
532348,SUBEX LTD.,INE754A01055,14.26
517168,SUBROS LTD.,INE287B01021,935.55
506655,SUDARSHAN CHEMICAL INDUSTRIES,INE659A01023,1259.3
543711,Sula Vineyards Limited,INE142Q01026,303.15
542920,SUMITOMO CHEMICAL INDIA LIMITE,INE258G01013,521.05
533306,SUMMIT SECURITIES LTD.,INE519C01017,2096.45
532872,SUN PHARMA ADVANCED RESEARCH C,INE232I01014,161.6
544066,SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2059.65
500403,SUNDRAM FASTENERS LTD.,INE387A01021,999.25
500215,SUNDROP BRANDS LIMITED,INE209A01019,840.6
500404,SUNFLAG IRON & STEEL CO.LTD.,INE947A01014,299.7
512179,SUNTECK REALTY LTD.,INE805D01034,443.35
532509,SUPRAJIT ENGINEERING LTD.,INE399C01030,474
500405,SUPREME PETROCHEM LTD.,INE663A01033,876.4
543434,Supriya Lifescience Limited,INE07RO01027,688
544054,Suraj Estate Developers Limite,INE843S01025,369.15
544293,SURAKSHA DIAGNOSTIC LIMITED,INE877V01027,331.2
543218,SURATWWALA BUSINESS GROUP LIMI,INE05ST01028,45.34
500336,SURYA ROSHNI LTD.,INE335A01020,344.9
543279,Suryoday Small Finance Bank Li,INE428Q01011,140.1
530239,SUVEN LIFE SCIENCES LTD.,INE495B01038,238.7
537259,SUYOG TELEMATICS LTD,INE442P01014,890
503310,SWAN ENERGY LTD.,INE665A01038,448.95
500407,SWARAJ ENGINES LTD.,INE277A01016,4102.45
532051,SWELECT ENERGY SYSTEMS LIMITED,INE409B01013,606
517385,SYMPHONY LIMITED,INE225D01027,1080.8
524470,SYNCOM FORMULATIONS (INDIA) LT,INE312C01025,19.26
539268,Syngene International Limited,INE398R01022,643.15
543573,Syrma SGS Technology Limited,INE0DYJ01015,557.1
533553,T D POWER SYSTEMS LTD.,INE419M01027,506
532390,TAJGVK HOTELS & RESORTS LTD.,INE586B01026,407.8
505160,TALBROS AUTOMOTIVE COMPONENTS,INE187D01029,289.55
531426,TAMIL NADU NEWSPRINT & PAPERS,INE107A01015,165.4
543596,Tamilnad Mercantile Bank Limit,INE668A01016,442.95
506854,TANFAC INDUSTRIES LTD.,INE639B01015,3677.05
532790,TANLA PLATFORMS LIMITED,INE483C01032,647.2
543249,TARC LIMITED,INE0EK901012,191.25
543399,Tarsons Products Limited,INE144Z01023,384.8
519091,TASTY BITE EATABLES LTD.,INE488B01017,11093.05
500770,TATA CHEMICALS LTD.,INE092A01019,933.85
501301,TATA INVESTMENT CORPORATION LT,INE672A01018,6801.95
532371,TATA TELESERVICES (MAHARASHTRA,INE517B01013,67.05
543321,Tatva Chintan Pharma Chem Limi,INE0GK401011,943
544174,TBO TEK LIMITED,INE673O01025,1393.3
540212,TCI Express Limited,INE586V01016,774.7
523301,TCPL PACKAGING LTD.,INE822C01015,3662.15
539658,TeamLease Services Limited,INE985S01024,2027.85
542141,Techno Electric & Engineering,INE285K01026,1591.55
532804,TECHNOCRAFT INDUSTRIES (INDIA),INE545H01011,3013.1
543413,Tega Industries Limited,INE011K01018,1509.3
540595,Tejas Networks Limited,INE010J01012,718.55
505400,TEXMACO INFRASTRUCTURE & HOLDI,INE435C01024,103.52
533326,TEXMACO RAIL & ENGINEERING LTD,INE621L01012,178.65
507753,TGV SRAAC Limited,INE284B01028,97.8
533158,THANGAMAYIL JEWELLERY LTD,INE085J01014,1861.85
542460,The Anup Engineering Ltd,INE294Z01018,2709.25
530199,THEMIS MEDICARE LTD.,INE083B01024,129.65
500412,THIRUMALAI CHEMICALS LTD.,INE338A01024,288.2
500413,THOMAS COOK (INDIA) LTD.,INE332A01027,162.6
539871,Thyrocare Technologies Limited,INE594H01019,996.7
507205,TILAKNAGAR INDUSTRIES LTD.,INE133E01013,349.8
532856,TIME TECHNOPLAST LTD.,INE508G01029,443.7
500414,TIMEX GROUP INDIA LTD.,INE064A01026,226.55
522113,TIMKEN INDIA LTD.,INE325A01013,3353.5
532375,TIPS MUSIC LIMITED,INE716B01029,673.85
532966,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,936.05
543955,Transindia Real Estate Limited,INE0O3901029,34.68
506687,TRANSPEK INDUSTRY LTD.,INE687A01016,1658.45
532349,TRANSPORT CORPORATION OF INDIA,INE688A01022,1134.65
544317,Transrail Lighting Limited,INE454P01035,656.7
521064,TRIDENT LTD.,INE064C01022,31.53
532356,TRIVENI ENGINEERING & INDUSTRI,INE256C01024,383.1
533655,TRIVENI TURBINE LTD.,INE152M01016,606.5
507747,TTK HEALTHCARE LTD.,INE910C01018,1281.5
517506,TTK PRESTIGE LTD.,INE690A01028,624.2
532515,TV TODAY NETWORK LTD.,INE038F01029,172.1
520056,TVS Holdings Limited,INE105A01035,11045.85
509243,TVS SRICHAKRA LTD.,INE421C01016,3031.55
543965,TVS Supply Chain Solutions Lim,INE395N01027,135.95
530131,UDAIPUR CEMENT WORKS LTD.,INE225C01029,31.63
500148,UFLEX LTD.,INE516A01017,607.5
511742,UGRO CAPITAL LIMITED,INE583D01011,174.1
542904,Ujjivan Small Finance Bank Lim,INE551W01018,48.75
506685,ULTRAMARINE & PIGMENTS LTD.,INE405A01021,503.85
506690,UNICHEM LABORATORIES LTD.,INE351A01035,592.55
544227,UNICOMMERCE ESOLUTIONS LIMITED,INE00U401027,123.2
544322,Unimech Aerospace and Manufact,INE0U3I01011,1314
543689,Uniparts India Limited,INE244O01017,384.6
500429,UNIPHOS ENTERPRISES LTD.,INE037A01022,150.3
